學校名稱,系所(組)名稱,107學年度核定招生名額,班數,大學多元入學-考試分發入學,大學多元入學-繁星推薦入學,大學多元入學-個人申請入學-一般,大學多元入學-個人申請入學-青年儲蓄帳戶組,四技二專-甄選入學,四技二專-登記分發入學,四技二專-技優入學,四技二專-青年儲蓄帳戶組,運動績優-甄試,運動績優-單獨招生,單獨招生-全校單招,單獨招生-學系單招,單獨招生-特殊選才,單獨招生-其他,外加名額-大學多元入學-繁星推薦入學,外加名額-大學多元入學-個人申請入學,外加名額-大學多元入學-單獨招生,外加名額-四技二專技優入學
元智大學,資訊傳播學系科技組,50,1,10,8,32,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
元智大學,資訊傳播學系設計組,60,1,12,9,38,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0
元智大學,管理學院學士班,410,8,91,61,258,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0
元智大學,應用外語學系,43,1,10,6,27,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
元智大學,中國語文學系,52,1,11,8,33,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
元智大學,社會暨政策科學學系,52,1,8,8,33,0,0,0,0,1,0,0,0,0,2,0,2,0,0,0
元智大學,藝術與設計學系,43,1,7,7,27,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
元智大學,電機工程學系,260,5,56,37,164,0,3,0,0,0,0,0,0,0,0,0,13,13,0,0
中華大學,光電與材料工程學系,35,1,4,5,27,0,0,0,0,2,0,2,0,0,0,0,1,2,0,0
中華大學,電機工程學系,100,2,25,12,55,0,0,0,0,2,0,0,0,0,0,0,3,6,0,2
中華大學,機械工程學系航空技術組,15,1,4,2,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
中華大學,機械工程學系智慧自動化組,30,1,4,2,11,0,0,0,0,1,0,2,0,0,0,0,0,2,0,1
中華大學,機械工程學系智慧機械組,20,1,4,2,9,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
中華大學,電子工程學系,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0
中華大學,工業管理學系,40,1,7,5,24,0,0,0,0,0,0,4,0,0,0,0,2,2,0,0
中華大學,企業管理學系,0,1,7,7,24,0,0,0,0,0,0,2,0,0,0,0,2,2,0,0
中華大學,企業管理學系企業管理組,30,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
中華大學,企業管理學系行銷管理組,30,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
中華大學,財務管理學系金融資訊管理組,15,1,5,2,12,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
中華大學,財務管理學系財務金融管理組,30,1,3,3,9,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
中華大學,財務管理學系會計資訊與稅務組,15,1,5,2,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
中華大學,國際企業學系,35,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
中華大學,運輸科技與物流管理學系,50,1,10,5,23,0,0,0,0,0,0,2,0,0,0,0,2,2,0,0
中華大學,科技管理學系,30,1,4,4,18,0,0,0,0,0,0,4,0,0,0,0,2,1,0,0
中華大學,建築與都市計畫學系建築科技組,30,1,7,4,18,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0
中華大學,建築與都市計畫學系建築設計組,40,1,7,4,18,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0
中華大學,建築與都市計畫學系都市計畫組,25,1,6,3,15,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0
中華大學,景觀建築學系,45,1,6,5,24,0,3,0,0,0,0,2,0,0,0,0,2,2,0,0
中華大學,土木工程學系,40,1,5,5,24,0,3,0,0,0,0,3,0,0,0,0,2,2,0,0
中華大學,工業產品設計學系工業設計組,25,1,2,3,14,0,1,0,0,1,0,1,0,0,0,0,1,2,0,0
中華大學,工業產品設計學系創意生活設計組,25,1,4,3,14,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
中華大學,外國語文學系,30,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
中華大學,應用日語學系商務組,35,1,3,5,18,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
中華大學,應用日語學系語文組,25,1,3,4,19,0,5,0,0,0,0,0,0,0,0,0,1,2,0,0
中華大學,應用日語學系觀光組,32,1,5,2,10,0,4,0,0,0,0,2,0,0,0,0,1,2,0,0
中華大學,行政管理學系,40,1,9,5,24,0,0,0,0,0,0,2,0,0,0,0,1,3,0,0
中華大學,資訊工程學系人工智慧組,25,1,7,2,12,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
中華大學,資訊工程學系智慧軟體設計組,22,1,8,2,14,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
中華大學,資訊工程學系資訊工程組,25,1,8,4,14,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
中華大學,資訊工程學系資訊應用組,28,1,8,3,13,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
中華大學,生物資訊學系,50,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
中華大學,生物資訊學系生醫大數據組,0,1,6,2,12,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
中華大學,生物資訊學系基因科技組,0,1,5,3,12,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
中華大學,資訊管理學系手機軟體設計組,25,1,5,3,11,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
中華大學,資訊管理學系巨量資料應用組,20,1,5,2,12,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
中華大學,資訊管理學系資訊系統設計與智慧製造組,25,1,3,2,12,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0
中華大學,資訊管理學系資訊管理應用組,20,1,5,3,12,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
中華大學,餐旅管理學系,0,1,10,8,35,0,4,0,0,0,0,3,0,0,0,0,2,4,0,0
中華大學,餐旅管理學系旅館管理組,20,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
中華大學,餐旅管理學系烘焙創業組,25,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
中華大學,餐旅管理學系餐飲經營組,35,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
中華大學,旅遊與休閒學系,45,1,2,5,24,0,0,0,0,0,0,9,0,0,0,0,0,2,0,0
中華大學,觀光與會展活動學系,45,1,5,5,24,0,0,0,0,0,0,6,0,0,0,0,1,3,0,0
大葉大學,機械與自動化工程學系,100,2,2,6,29,0,45,0,0,1,0,5,0,5,0,0,1,3,0,3
大葉大學,工業工程與管理學系,28,1,1,1,11,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0
大葉大學,綠色產品設計學士學位學程,35,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
大葉大學,電機工程學系,54,1,4,10,19,0,21,0,0,0,0,4,0,0,0,0,1,2,0,2
大葉大學,環境工程學系,39,1,1,1,22,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0
大葉大學,消防安全學士學位學程,55,1,1,4,34,0,6,0,0,0,0,4,0,0,1,0,1,3,0,1
大葉大學,資訊工程學系,52,1,1,2,25,0,6,0,0,1,0,3,0,0,0,0,1,2,0,1
大葉大學,材料科學與工程學系,29,1,1,3,18,0,2,0,0,0,0,1,0,0,0,0,1,2,0,0
大葉大學,工業設計學系,105,2,1,1,18,0,35,0,0,0,0,1,0,9,2,0,1,2,0,3
大葉大學,空間設計學系室內設計組,59,2,2,8,41,0,10,0,0,1,0,3,0,0,0,0,1,4,0,1
大葉大學,空間設計學系建築組,47,1,1,3,27,0,12,0,0,0,0,2,0,0,0,0,1,3,0,1
大葉大學,造形藝術學系,100,2,2,6,52,0,24,0,0,0,0,1,0,0,0,0,1,5,0,2
大葉大學,視覺傳達設計學系,101,2,1,5,68,0,23,0,0,1,0,2,0,0,0,0,1,7,0,2
大葉大學,傳播藝術學士學位學程,42,1,1,2,30,0,0,0,0,0,0,3,0,0,2,0,1,3,0,0
大葉大學,多媒體數位內容學士學位學程,93,2,3,12,80,0,0,0,0,0,0,2,0,0,3,0,1,8,0,0
大葉大學,企業管理學系,73,2,2,6,40,0,7,0,0,0,0,3,0,0,3,0,1,4,0,1
大葉大學,資訊管理學系,47,1,1,2,34,0,0,0,0,0,0,5,0,0,2,0,1,3,0,0
大葉大學,人力資源暨公共關係學系,49,1,1,1,12,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
大葉大學,會計資訊學系,43,1,1,4,25,0,2,0,0,0,0,1,0,0,0,0,1,2,0,0
大葉大學,國際企業管理學系,52,1,2,6,23,0,2,0,0,1,0,1,0,0,0,0,1,2,0,0
大葉大學,財務金融學系,60,1,2,2,40,0,10,0,0,0,0,1,0,0,0,0,1,4,0,2
大葉大學,英語學系,48,1,1,6,17,0,6,0,0,1,0,2,0,0,2,0,1,2,0,1
大葉大學,文創產業國際人才學士學位學程,25,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
大葉大學,歐洲文化與旅遊學士學位學程,53,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
大葉大學,應用日語學系,101,2,3,10,37,0,40,0,0,1,0,4,0,0,0,0,1,4,0,3
大葉大學,食品暨應用生物科技學系,43,1,2,6,27,0,3,0,0,0,0,3,0,0,0,0,1,3,0,0
大葉大學,生物醫學系,49,1,3,6,43,0,0,0,0,0,0,1,0,0,0,0,1,4,0,0
大葉大學,生物資源學系,40,1,2,5,32,0,0,0,0,0,0,1,0,0,0,0,1,3,0,0
大葉大學,藥用植物與保健學系,47,1,4,10,31,0,5,0,0,0,0,3,0,0,0,0,1,3,0,1
大葉大學,休閒事業管理學系,86,1,2,2,32,0,16,0,0,1,0,2,0,0,0,0,1,4,0,2
大葉大學,婚禮企劃暨節慶管理學士學位學程,49,1,2,1,31,0,0,0,0,0,0,1,0,0,0,0,1,3,0,0
大葉大學,觀光旅遊學系,43,1,1,1,29,0,8,0,0,0,0,1,0,0,0,0,1,2,0,1
大葉大學,餐旅管理學系,51,1,2,5,23,0,13,0,0,1,0,4,0,0,0,0,1,2,0,2
大葉大學,烘焙暨飲料調製學士學位學程,60,1,1,2,41,0,0,0,0,0,0,1,0,0,0,0,1,4,0,0
大葉大學,護理學系,147,3,3,21,124,0,0,0,0,0,0,2,0,0,0,0,1,12,0,0
大葉大學,運動健康管理學系,46,1,2,1,30,0,0,0,0,0,0,12,0,0,0,0,1,3,0,0
大葉大學,醫療器材設計與材料學士學位學程,38,1,2,3,27,0,0,0,0,0,0,1,0,0,0,0,1,3,0,0
大葉大學,視光學系,62,2,1,11,47,0,0,0,0,0,0,2,0,0,0,0,1,5,0,0
華梵大學,工業工程與經營資訊學系,20,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
華梵大學,工業設計學系交通工具設計組,25,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
華梵大學,工業設計學系產品設計組,40,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
華梵大學,中國文學系,20,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
華梵大學,外國語文學系,44,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
華梵大學,佛教學系,40,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
華梵大學,建築學系室內設計組,30,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
華梵大學,建築學系建築設計組,35,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
華梵大學,美術與文創學系文創設計組,35,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
華梵大學,美術與文創學系美術創作組,50,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
華梵大學,哲學系,20,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
華梵大學,景觀與環境設計學系,20,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
華梵大學,資訊管理學系,20,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
華梵大學,電子工程學系,30,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
華梵大學,電機工程學系,20,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
華梵大學,藝術設計學院學士班,45,1,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0
義守大學,醫學系(公費生),0,1,3,0,7,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0
義守大學,電機工程學系,145,3,11,16,116,0,0,0,0,0,0,0,0,0,2,0,1,14,0,0
義守大學,電子工程學系,81,2,2,6,69,0,0,0,0,0,0,0,0,0,2,0,1,7,0,2
義守大學,資訊工程學系,112,2,8,13,91,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0
義守大學,資訊管理學系,98,2,8,2,82,0,0,0,0,0,0,0,0,0,2,0,1,8,0,1
義守大學,通訊工程學系,44,1,2,4,35,0,0,0,0,0,0,0,0,0,2,0,1,3,0,0
義守大學,智慧化自動控制英語學士學位學程,19,1,1,1,10,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
義守大學,機械與自動化工程學系,87,2,3,5,67,0,5,0,0,0,0,0,0,0,2,0,1,7,0,0
義守大學,化學工程學系,94,2,2,4,77,0,5,0,0,0,0,0,0,0,2,0,1,8,0,1
義守大學,土木與生態工程學系,84,2,2,3,69,0,7,0,0,0,0,0,0,0,2,0,1,7,0,1
義守大學,財務與計算數學系,43,1,2,3,38,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0
義守大學,材料科學與工程學系,89,2,2,5,79,0,0,0,0,0,0,0,0,0,2,0,1,8,0,0
義守大學,工業管理學系,78,2,4,1,66,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0
義守大學,企業管理學系,99,2,13,4,77,0,2,0,0,0,0,1,0,0,0,0,1,9,0,0
義守大學,財務金融管理學系,107,2,17,7,80,0,4,0,0,0,0,0,0,0,0,0,1,10,0,0
義守大學,會計學系,56,1,12,8,37,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0
義守大學,國際商務學系,99,2,13,6,78,0,2,0,0,0,0,0,0,0,0,0,1,8,0,0
義守大學,公共政策與管理學系,49,1,7,5,35,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0
義守大學,應用英語學系,104,2,13,9,75,0,4,0,0,1,0,0,0,0,0,0,1,9,0,0
義守大學,應用日語學系,60,1,11,9,32,0,8,0,0,0,0,0,0,0,0,0,1,5,0,0
義守大學,休閒事業管理學系,54,1,11,7,27,0,6,0,0,0,0,3,0,0,0,0,1,4,0,0
義守大學,餐旅管理學系,52,1,10,10,27,0,5,0,0,0,0,0,0,0,0,0,1,4,0,1
義守大學,觀光學系,58,1,11,7,35,0,5,0,0,0,0,0,0,0,0,0,1,5,0,0
義守大學,廚藝學系,49,1,7,10,25,0,4,0,0,0,0,3,0,0,0,0,1,4,0,2
義守大學,國際企業經營學系,28,1,2,1,23,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0
義守大學,國際財務金融學系,28,1,2,1,23,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0
義守大學,國際觀光餐旅學系,37,1,2,1,28,0,2,0,0,0,0,0,0,0,2,0,1,3,0,0
義守大學,娛樂事業管理學系,27,1,2,3,20,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0
義守大學,傳播產製英語學士學位學程,16,1,1,1,7,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
義守大學,大眾傳播學系,52,1,12,11,22,0,4,0,0,1,0,6,0,0,0,0,1,5,0,0
義守大學,電影與電視學系,48,1,9,4,33,0,0,0,0,0,0,0,0,0,2,0,1,4,0,0
義守大學,數位多媒體設計學系,47,1,8,3,35,0,0,0,0,1,0,0,0,0,0,0,1,4,0,0
義守大學,創意商品設計學系,53,1,11,4,36,0,5,0,0,0,0,0,0,0,0,0,1,5,0,0
義守大學,醫學檢驗技術學系,45,1,12,27,9,0,0,0,0,0,0,2,0,0,0,0,1,4,0,0
義守大學,生物醫學工程學系,99,2,7,12,81,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0
義守大學,醫學影像暨放射科學系,58,1,17,31,12,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0
義守大學,生物科技學系,60,1,12,12,30,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0
義守大學,物理治療學系,58,1,16,31,9,0,0,0,0,0,0,4,0,0,0,0,1,5,0,0
義守大學,職能治療學系,60,1,17,34,9,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0
義守大學,營養學系,60,1,15,27,17,0,0,0,0,0,0,1,0,0,0,0,1,5,0,0
義守大學,醫務管理學系,103,2,13,14,68,0,7,0,0,0,0,2,0,0,0,0,1,9,0,0
義守大學,健康管理學系,49,1,8,6,34,0,0,0,0,0,0,1,0,0,0,0,1,4,0,0
義守大學,護理學系,112,2,26,60,23,0,0,0,0,0,0,4,0,0,0,0,1,10,0,0
義守大學,學士後中醫學系,50,1,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0
世新大學,新聞學系,156,3,36,20,95,0,0,0,0,0,0,5,0,0,0,0,5,11,0,0
世新大學,廣播電視電影學系電視組,106,2,14,22,65,0,0,0,0,0,0,4,0,0,1,0,10,0,0,0
世新大學,廣播電視電影學系電影組,54,1,17,18,17,0,0,0,0,0,0,2,0,0,0,0,5,0,0,0
世新大學,廣播電視電影學系廣播組,55,1,4,16,33,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0
世新大學,圖文傳播暨數位出版學系,100,2,28,12,45,0,12,0,0,0,0,2,0,0,1,0,8,2,0,0
世新大學,公共關係暨廣告學系,159,3,37,25,90,0,0,0,0,0,0,7,0,0,0,0,10,6,0,0
世新大學,口語傳播學系,106,2,29,26,46,0,0,0,0,0,0,5,0,0,0,0,5,5,0,0
世新大學,資訊傳播學系,55,1,10,14,28,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0
世新大學,傳播管理學系,150,3,32,15,95,0,0,0,0,0,0,8,0,0,0,0,15,0,0,0
世新大學,數位多媒體設計學系動畫設計組,53,1,17,8,10,0,16,0,0,1,0,0,0,0,1,0,1,4,0,0
